id,skill_id,type,question_vi,question_en,options,correct_answer,difficulty,hint_vi
SK08_0013,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,5,2,7,4,9",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0014,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,6,1,8,5,7",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0015,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"9,4,7,2,6,5",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0016,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,8,3,9,1,7",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0017,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"12,5,17,3,9,15,7",3,2,Tìm số bé hơn tất cả số kia
SK08_0018,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,16,2,11,19,6,14",2,2,Tìm số bé hơn tất cả số kia
SK08_0019,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"15,7,20,4,11,18,9",4,2,Tìm số bé hơn tất cả số kia
SK08_0020,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,14,3,18,10,16,8",3,2,Tìm số bé hơn tất cả số kia
SK08_0021,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"13,5,19,8,15,2,11",2,2,Tìm số bé hơn tất cả số kia
SK08_0022,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"17,4,9,14,6,20,12",4,2,Tìm số bé hơn tất cả số kia
SK08_0023,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"12,5,17,3,9,15,7",17,2,Tìm số lớn hơn tất cả số kia
SK08_0024,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,16,2,11,19,6,14",19,2,Tìm số lớn hơn tất cả số kia
SK08_0025,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"15,7,20,4,11,18,9",20,2,Tìm số lớn hơn tất cả số kia
SK08_0026,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,14,3,18,10,16,8",18,2,Tìm số lớn hơn tất cả số kia
SK08_0027,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"13,5,19,8,15,2,11",19,2,Tìm số lớn hơn tất cả số kia
SK08_0028,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"17,4,9,14,6,20,12",20,2,Tìm số lớn hơn tất cả số kia
SK08_0029,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"23,15,38,7,42,19,31,26",7,3,Đọc kỹ từng số rồi tìm số bé nhất
SK08_0030,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"45,12,29,36,8,50,17,24",8,3,Đọc kỹ từng số rồi tìm số bé nhất
SK08_0031,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"33,18,5,44,27,39,11,22",5,3,Đọc kỹ từng số rồi tìm số bé nhất
SK08_0032,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"47,14,28,35,6,43,21,30,16",6,3,Đọc kỹ từng số rồi tìm số bé nhất
SK08_0033,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"23,15,38,7,42,19,31,26",42,3,Đọc kỹ từng số rồi tìm số lớn nhất
SK08_0034,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"45,12,29,36,8,50,17,24",50,3,Đọc kỹ từng số rồi tìm số lớn nhất
SK08_0035,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"33,18,5,44,27,39,11,22",44,3,Đọc kỹ từng số rồi tìm số lớn nhất
SK08_0036,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"47,14,28,35,6,43,21,30,16",47,3,Đọc kỹ từng số rồi tìm số lớn nhất
SK08_0037,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,7,1,2,3,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0038,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,7,1,2,3,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0039,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,10,9,7,6,4",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0040,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,10,9,7,6,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0041,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,9,3,1,6,2",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0042,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,9,3,1,6,2",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0043,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,3,6,8,2,10",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0044,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,3,6,8,2,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0045,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,4,9,2,10,3",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0046,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,4,9,2,10,3",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0047,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,7,1,2,10,8",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0048,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,7,1,2,10,8",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0049,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"9,7,5,4,1,10",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0050,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"9,7,5,4,1,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0051,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,8,6,5,1,10",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0052,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,8,6,5,1,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0053,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,1,3,6,10,5",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0054,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,1,3,6,10,5",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0055,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"9,8,3,6,10,5",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0056,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"9,8,3,6,10,5",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0057,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,8,1,9,4,2",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0058,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,8,1,9,4,2",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0059,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,4,8,9,5,3",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0060,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,4,8,9,5,3",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0061,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,1,8,4,7,3",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0062,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,1,8,4,7,3",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0063,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,9,8,5,1,3",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0064,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,9,8,5,1,3",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0065,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,2,4,3,10,5",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0066,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,2,4,3,10,5",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0067,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,7,1,3,9,8",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0068,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,7,1,3,9,8",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0069,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,2,7,6,10,4",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0070,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,2,7,6,10,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0071,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,1,4,6,2,9",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0072,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,1,4,6,2,9",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0073,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"1,3,2,7,6,10",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0074,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"1,3,2,7,6,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0075,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"4,8,7,9,10,6",4,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0076,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"4,8,7,9,10,6",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0077,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"9,2,5,4,8,7",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0078,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"9,2,5,4,8,7",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0079,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,1,5,4,6,2",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0080,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,1,5,4,6,2",6,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0081,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,6,7,5,9,4",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0082,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,6,7,5,9,4",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0083,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"4,6,7,3,2,1",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0084,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"4,6,7,3,2,1",7,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0085,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,3,2,9,8,4",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0086,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,3,2,9,8,4",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0087,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,3,7,10,9,1",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0088,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,3,7,10,9,1",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0089,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"4,6,8,5,9,7",4,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0090,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"4,6,8,5,9,7",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0091,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"4,3,5,9,8,10",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0092,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"4,3,5,9,8,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0093,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,4,9,7,1,3",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0094,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,4,9,7,1,3",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0095,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,7,9,3,1,5",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0096,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,7,9,3,1,5",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0097,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,8,3,5,4,7",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0098,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,8,3,5,4,7",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0099,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,10,3,2,1,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0100,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,10,3,2,1,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0101,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,9,4,7,3,10",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0102,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,9,4,7,3,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0103,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,9,4,10,2,5",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0104,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,9,4,10,2,5",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0105,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,3,8,5,7,9",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0106,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,3,8,5,7,9",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0107,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,5,1,9,10,6",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0108,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,5,1,9,10,6",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0109,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,9,5,8,10,7",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0110,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,9,5,8,10,7",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0111,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,1,10,2,6,9",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0112,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,1,10,2,6,9",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0113,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,2,3,4,5,8",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0114,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,2,3,4,5,8",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0115,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"1,2,6,8,7,5",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0116,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"1,2,6,8,7,5",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0117,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,5,4,9,7,3",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0118,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,5,4,9,7,3",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0119,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"4,10,5,6,9,3",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0120,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"4,10,5,6,9,3",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0121,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,7,6,10,4,1",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0122,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,7,6,10,4,1",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0123,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,4,6,9,1,7",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0124,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,4,6,9,1,7",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0125,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,4,2,3,8,5",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0126,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,4,2,3,8,5",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0127,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,6,8,9,1,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0128,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,6,8,9,1,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0129,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,2,5,4,3,6",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0130,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,2,5,4,3,6",7,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0131,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"7,3,10,5,8,6",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0132,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"7,3,10,5,8,6",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0133,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,6,10,4,2,8",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0134,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,6,10,4,2,8",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0135,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,1,8,10,4,9",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0136,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,1,8,10,4,9",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0137,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,6,4,10,5,3",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0138,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,6,4,10,5,3",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0139,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,7,10,6,3,9",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0140,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,7,10,6,3,9",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0141,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,3,5,6,10,8",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0142,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,3,5,6,10,8",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0143,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,1,9,10,4,2",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0144,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,1,9,10,4,2",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0145,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"9,6,7,1,8,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0146,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"9,6,7,1,8,4",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0147,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,9,10,3,5,7",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0148,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,9,10,3,5,7",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0149,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,4,7,8,6,2",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0150,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,4,7,8,6,2",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0151,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"2,6,8,7,4,5",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0152,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"2,6,8,7,4,5",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0153,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"6,4,8,7,2,1",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0154,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"6,4,8,7,2,1",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0155,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"1,5,2,8,7,9",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0156,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"1,5,2,8,7,9",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0157,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,2,3,10,7,4",2,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0158,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,2,3,10,7,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0159,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,1,10,5,8,7",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0160,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,1,10,5,8,7",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0161,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"1,9,2,4,5,3",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0162,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"1,9,2,4,5,3",9,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0163,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,4,1,8,5,7",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0164,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,4,1,8,5,7",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0165,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"10,8,1,9,3,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0166,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"10,8,1,9,3,4",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0167,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"3,10,6,4,5,7",3,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0168,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"3,10,6,4,5,7",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0169,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"5,1,3,9,7,10",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0170,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"5,1,3,9,7,10",10,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
SK08_0171,SK08,min_max,Chọn số BÉ nhất,Choose the smallest number,"8,1,7,3,2,4",1,1,Số bé nhất là số nhỏ hơn tất cả các số còn lại
SK08_0172,SK08,min_max,Chọn số LỚN nhất,Choose the largest number,"8,1,7,3,2,4",8,1,Số lớn nhất là số lớn hơn tất cả các số còn lại
